code	pop	MPG	ESU	year	S_tot_obs	n_age3_obs	n_age4_obs	n_age5_obs	n_H_obs	n_W_obs	p_HOS	fit_p_HOS	B_take_obs	F_rate
GRUMA	Upper Grande Ronde	Grande Ronde/Imnaha	SRSS	2012	390	9	173	5	391	106	0.79	1	84	0.13
GRUMA	Upper Grande Ronde	Grande Ronde/Imnaha	SRSS	2013	396	6	38	8	22	28	0.44	1	24	0.10
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1952	948	0	0	0	0	0	0.00	0	0	NA
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1953	959	0	0	0	0	0	0.00	0	0	NA
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1954	571	0	0	0	0	0	0.00	0	0	NA
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1955	334	0	0	0	0	0	0.00	0	0	NA
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1956	1064	0	0	0	0	0	0.00	0	0	NA
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1957	2876	0	0	0	0	0	0.00	0	0	0.56
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1958	NA	0	0	0	0	0	0.00	0	0	0.69
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1959	NA	0	0	0	0	0	0.00	0	0	0.62
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1960	NA	0	0	0	0	0	0.00	0	0	0.55
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1961	NA	0	0	0	0	0	0.00	0	0	0.46
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1962	NA	0	0	0	0	0	0.00	0	0	0.60
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1963	1269	0	0	0	0	0	0.00	0	0	0.61
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1964	1586	0	0	0	0	0	0.00	0	0	0.55
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1965	759	0	0	0	0	0	0.00	0	0	0.65
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1966	2672	0	0	0	0	0	0.00	0	0	0.39
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1967	1778	0	0	0	0	0	0.00	0	0	0.53
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1968	1230	0	0	0	0	0	0.00	0	0	0.41
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1969	2442	0	0	0	0	0	0.00	0	0	0.38
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1970	2682	0	0	0	0	0	0.00	0	0	0.44
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1971	1576	0	0	0	0	0	0.00	0	0	0.36
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1972	682	0	0	0	0	0	0.00	0	0	0.49
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1973	1971	0	0	0	0	0	0.00	0	0	0.54
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1974	471	0	0	0	0	0	0.00	0	0	0.37
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1975	288	0	0	0	0	0	0.00	0	0	0.00
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1976	192	0	0	0	0	0	0.00	0	0	0.01
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1977	577	0	0	0	0	0	0.00	0	0	0.30
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1978	740	0	0	0	0	0	0.00	0	0	0.06
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1979	48	0	0	0	0	0	0.00	0	0	0.16
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1980	231	0	0	0	0	0	0.00	0	0	0.06
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1981	192	0	0	0	0	0	0.00	0	0	0.07
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1982	260	0	0	0	0	0	0.00	0	0	0.09
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1983	221	0	0	0	0	0	0.00	0	0	0.09
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1984	115	0	0	0	0	0	0.00	0	0	0.10
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1985	346	0	0	0	0	0	0.00	0	0	0.07
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1986	654	0	0	0	0	0	0.00	0	0	0.08
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1987	552	0	37	6	46	5	0.90	1	0	0.10
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1988	610	0	7	36	36	14	0.72	1	0	0.14
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1989	65	1	0	3	13	38	0.25	1	0	0.11
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1990	302	0	12	0	39	11	0.78	1	0	0.12
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1991	272	0	10	8	34	17	0.67	1	0	0.10
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1992	636	1	24	9	46	5	0.90	1	0	0.08
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1993	337	0	5	21	23	27	0.46	1	0	0.07
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1994	150	0	3	3	40	10	0.80	1	0	0.10
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1995	85	1	2	0	17	34	0.33	1	0	0.05
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1996	433	2	41	1	1	49	0.02	1	0	0.05
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1997	281	1	38	16	2	49	0.04	1	0	0.07
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1998	258	1	25	20	1	49	0.02	1	0	0.06
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	1999	84	0	0	0	8	43	0.16	1	0	0.04
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2000	471	2	67	0	2	69	0.03	1	0	0.06
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2001	899	3	55	12	12	70	0.15	1	0	0.15
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2002	685	0	41	12	0	53	0.00	1	0	0.13
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2003	541	0	4	15	0	19	0.00	1	0	0.09
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2004	676	3	53	3	1	62	0.02	1	0	0.11
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2005	478	1	19	3	1	29	0.03	1	0	0.08
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2006	359	0	0	0	0	18	0.00	1	0	0.08
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2007	293	0	9	11	1	22	0.04	1	0	0.09
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2008	365	0	0	0	1	16	0.06	1	0	0.15
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2009	348	4	16	6	0	27	0.00	1	0	0.11
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2010	692	3	53	6	10	62	0.14	1	0	0.15
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2011	845	1	26	8	15	35	0.30	1	0	0.11
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2012	658	1	29	5	5	31	0.14	1	0	0.13
GRWEN	Wenaha	Grande Ronde/Imnaha	SRSS	2013	445	7	19	6	0	0	0.00	0	0	0.10
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1952	3574	0	0	0	0	0	0.00	0	0	NA
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1953	2920	0	0	0	0	0	0.00	0	0	NA
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1954	3054	0	0	0	0	0	0.00	0	0	NA
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1955	5856	0	0	0	0	0	0.00	0	0	NA
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1956	1728	0	0	0	0	0	0.00	0	0	NA
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1957	6267	0	0	0	0	0	0.00	0	0	0.47
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1958	1399	0	0	0	0	0	0.00	0	0	0.63
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1959	965	0	0	0	0	0	0.00	0	0	0.67
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1960	2710	0	0	0	0	0	0.00	0	0	0.54
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1961	1854	0	0	0	0	0	0.00	0	0	0.49
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1962	2081	0	0	0	0	0	0.00	0	0	0.45
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1963	1116	0	0	0	0	0	0.00	0	0	0.51
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1964	2097	5	59	40	0	0	0.00	0	0	0.39
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1965	1586	1	6	3	0	0	0.00	0	0	0.40
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1966	1871	12	34	49	0	0	0.00	0	0	0.23
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1967	1804	2	45	22	0	0	0.00	0	0	0.34
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1968	2022	1	36	55	0	0	0.00	0	0	0.29
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1969	2534	3	44	29	0	0	0.00	0	0	0.25
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1970	1477	0	19	26	0	0	0.00	0	0	0.30
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1971	3071	9	53	27	0	0	0.00	0	0	0.27
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1972	2819	1	18	61	0	0	0.00	0	0	0.33
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1973	4363	0	18	57	0	0	0.00	0	0	0.37
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1974	2324	0	34	41	0	0	0.00	0	0	0.19
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1975	1250	0	6	25	0	0	0.00	0	0	0.00
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1976	1065	0	16	12	0	0	0.00	0	0	0.00
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1977	1200	0	0	0	0	0	0.00	0	0	0.24
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1978	3482	0	0	0	0	0	0.00	0	0	0.05
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1979	436	0	0	0	0	0	0.00	0	0	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1980	336	0	0	0	0	0	0.00	0	0	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1981	831	0	0	0	0	0	0.00	0	0	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1982	1082	0	0	0	0	0	0.00	0	28	0.07
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1983	797	0	0	0	0	0	0.00	0	64	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1984	948	0	0	0	0	0	0.00	0	36	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1985	1592	32	100	19	4	46	0.08	1	115	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1986	769	0	0	0	3	47	0.06	1	315	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1987	503	4	118	43	5	45	0.10	1	83	0.07
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1988	704	19	62	276	17	217	0.07	1	140	0.09
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1989	347	38	121	99	1	153	0.01	1	105	0.05
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1990	387	10	120	53	68	102	0.40	1	81	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1991	493	10	70	51	112	80	0.58	1	51	0.06
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1992	758	11	94	57	351	108	0.76	1	54	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1993	1106	4	96	252	498	294	0.63	1	58	0.05
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1994	258	1	34	37	60	52	0.54	1	20	0.05
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1995	313	4	10	9	12	38	0.24	1	38	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1996	386	6	124	15	23	73	0.24	1	72	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1997	469	2	28	28	59	58	0.50	1	23	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1998	387	14	49	86	98	73	0.57	1	76	0.04
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	1999	864	14	41	12	73	46	0.61	1	21	0.03
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2000	1277	117	139	22	224	232	0.49	1	48	0.03
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2001	2295	60	1157	173	1353	1283	0.51	1	107	0.09
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2002	2875	16	153	80	472	206	0.70	1	43	0.12
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2003	2811	8	181	171	266	294	0.48	1	66	0.09
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2004	1462	15	155	40	188	147	0.56	1	63	0.10
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2005	748	9	170	57	226	176	0.56	1	63	0.07
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2006	743	4	108	16	131	72	0.65	1	56	0.07
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2007	900	21	74	56	318	102	0.76	1	49	0.07
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2008	2071	52	85	16	127	81	0.61	1	63	0.12
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2009	2363	54	154	28	127	182	0.41	1	82	0.09
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2010	2662	28	249	19	195	229	0.46	1	77	0.14
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2011	2279	59	151	10	73	139	0.34	1	81	0.12
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2012	1982	25	320	130	345	405	0.46	1	70	0.12
IRMAI	Imnaha	Grande Ronde/Imnaha	SRSS	2013	1442	131	37	10	68	135	0.33	1	41	0.07
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1957	2004	0	0	0	0	0	0.00	0	0	0.62
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1958	1270	0	0	0	0	0	0.00	0	0	0.75
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1959	1588	0	0	0	0	0	0.00	0	0	0.69
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1960	1385	12	106	41	0	0	0.00	0	0	0.71
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1961	2377	51	417	533	0	0	0.00	0	0	0.58
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1962	1722	21	381	415	0	0	0.00	0	0	0.69
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1963	2108	19	164	378	0	0	0.00	0	0	0.71
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1964	1894	19	191	236	0	0	0.00	0	0	0.62
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1965	953	31	151	190	0	0	0.00	0	0	0.64
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1966	2004	32	408	561	0	0	0.00	0	0	0.49
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1967	1637	56	153	504	0	0	0.00	0	0	0.58
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1968	2000	32	332	308	0	0	0.00	0	0	0.49
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1969	1334	17	223	212	0	0	0.00	0	0	0.47
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1970	1203	9	133	297	0	0	0.00	0	0	0.49
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1971	531	13	96	121	0	0	0.00	0	0	0.39
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1972	819	2	118	128	0	0	0.00	0	0	0.55
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1973	1442	5	55	512	0	0	0.00	0	0	0.61
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1974	450	2	76	113	0	0	0.00	0	0	0.41
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1975	726	0	8	37	0	0	0.00	0	0	0.00
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1976	259	0	0	0	0	0	0.00	0	0	0.01
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1977	406	0	137	55	0	0	0.00	0	0	0.36
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1978	741	0	28	268	0	0	0.00	0	0	0.18
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1979	223	0	0	0	0	0	0.00	0	0	0.04
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1980	43	0	0	0	0	0	0.00	0	0	0.03
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1981	157	0	0	0	0	0	0.00	0	0	0.07
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1982	90	0	0	0	0	0	0.00	0	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1983	177	0	0	0	0	0	0.00	0	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1984	155	0	0	0	0	0	0.00	0	0	0.10
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1985	306	0	0	0	0	0	0.00	0	0	0.07
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1986	244	5	43	62	0	0	0.00	0	0	0.08
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1987	475	0	17	27	0	0	0.00	0	0	0.08
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1988	1160	0	27	146	0	106	0.00	0	0	0.14
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1989	94	0	0	0	0	3	0.00	0	0	0.10
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1990	196	0	0	0	0	7	0.00	0	0	0.12
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1991	191	0	0	0	0	0	0.00	0	0	0.10
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1992	185	0	15	18	0	0	0.00	0	0	0.08
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1993	738	0	30	178	0	156	0.00	0	0	0.07
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1994	34	0	0	0	0	2	0.00	0	0	0.10
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1995	17	0	0	0	0	0	0.00	0	0	0.05
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1996	60	1	18	7	0	27	0.00	0	0	0.05
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1997	234	0	16	14	0	8	0.00	0	0	0.07
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1998	391	0	3	71	0	99	0.00	0	0	0.06
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	1999	81	3	11	4	0	7	0.00	0	0	0.04
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2000	325	0	22	5	0	47	0.00	0	0	0.06
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2001	740	0	81	19	0	62	0.00	0	0	0.15
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2002	1177	1	28	41	0	0	0.00	0	0	0.13
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2003	1315	0	3	78	0	156	0.00	0	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2004	342	2	59	5	0	30	0.00	0	0	0.11
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2005	306	0	24	28	0	7	0.00	0	0	0.08
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2006	158	0	14	7	0	14	0.00	0	0	0.08
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2007	312	2	17	84	0	78	0.00	0	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2008	437	2	35	33	0	64	0.00	0	0	0.15
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2009	501	8	74	23	0	111	0.00	0	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2010	791	7	89	34	0	578	0.00	0	0	0.15
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2011	757	4	63	43	7	559	0.01	1	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2012	940	3	49	94	0	365	0.00	0	0	0.11
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2013	505	30	40	61	0	151	0.00	0	0	0.09
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2014	993	0	138	9	0	212	0.00	0	0	0.13
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2015	594	0	0	0	1	144	0.01	1	0	0.13
MFBEA	Bear Valley	Middle Fork Salmon	SRSS	2016	469	0	0	0	0	68	0.00	0	0	0.11
MFBIG	Big	Middle Fork Salmon	SRSS	1957	1097	0	0	0	0	0	0.00	0	0	0.62
MFBIG	Big	Middle Fork Salmon	SRSS	1958	629	0	0	0	0	0	0.00	0	0	0.75
MFBIG	Big	Middle Fork Salmon	SRSS	1959	429	0	0	0	0	0	0.00	0	0	0.69
MFBIG	Big	Middle Fork Salmon	SRSS	1960	756	1	21	8	0	0	0.00	0	0	0.71
MFBIG	Big	Middle Fork Salmon	SRSS	1961	1838	25	76	71	0	0	0.00	0	0	0.58
MFBIG	Big	Middle Fork Salmon	SRSS	1962	1087	7	34	30	0	0	0.00	0	0	0.69
MFBIG	Big	Middle Fork Salmon	SRSS	1963	721	7	33	44	0	0	0.00	0	0	0.71
MFBIG	Big	Middle Fork Salmon	SRSS	1964	248	5	17	21	0	0	0.00	0	0	0.62
MFBIG	Big	Middle Fork Salmon	SRSS	1965	356	1	9	11	0	0	0.00	0	0	0.64
MFBIG	Big	Middle Fork Salmon	SRSS	1966	599	0	0	0	0	0	0.00	0	0	0.49
MFBIG	Big	Middle Fork Salmon	SRSS	1967	326	9	28	42	0	0	0.00	0	0	0.58
MFBIG	Big	Middle Fork Salmon	SRSS	1968	438	7	18	13	0	0	0.00	0	0	0.49
MFBIG	Big	Middle Fork Salmon	SRSS	1969	317	1	10	15	0	0	0.00	0	0	0.47
MFBIG	Big	Middle Fork Salmon	SRSS	1970	331	1	8	25	0	0	0.00	0	0	0.49
MFBIG	Big	Middle Fork Salmon	SRSS	1971	156	0	0	0	0	0	0.00	0	0	0.39
MFBIG	Big	Middle Fork Salmon	SRSS	1972	292	0	0	0	0	0	0.00	0	0	0.55
MFBIG	Big	Middle Fork Salmon	SRSS	1973	468	0	0	0	0	0	0.00	0	0	0.61
MFBIG	Big	Middle Fork Salmon	SRSS	1974	136	0	13	12	0	0	0.00	0	0	0.41
MFBIG	Big	Middle Fork Salmon	SRSS	1975	375	0	0	0	0	0	0.00	0	0	0.00
MFBIG	Big	Middle Fork Salmon	SRSS	1976	107	0	0	0	0	0	0.00	0	0	0.01
MFBIG	Big	Middle Fork Salmon	SRSS	1977	43	0	0	0	0	0	0.00	0	0	0.36
MFBIG	Big	Middle Fork Salmon	SRSS	1978	463	0	1	27	0	0	0.00	0	0	0.18
MFBIG	Big	Middle Fork Salmon	SRSS	1979	73	0	0	0	0	0	0.00	0	0	0.04
MFBIG	Big	Middle Fork Salmon	SRSS	1980	19	0	0	0	0	0	0.00	0	0	0.03
MFBIG	Big	Middle Fork Salmon	SRSS	1981	107	0	0	0	0	0	0.00	0	0	0.07
MFBIG	Big	Middle Fork Salmon	SRSS	1982	34	0	0	0	0	0	0.00	0	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	1983	131	0	0	0	0	0	0.00	0	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	1984	204	0	0	0	0	0	0.00	0	0	0.10
MFBIG	Big	Middle Fork Salmon	SRSS	1985	341	0	0	0	0	0	0.00	0	0	0.07
MFBIG	Big	Middle Fork Salmon	SRSS	1986	326	0	8	27	0	0	0.00	0	0	0.08
MFBIG	Big	Middle Fork Salmon	SRSS	1987	175	0	0	0	0	0	0.00	0	0	0.08
MFBIG	Big	Middle Fork Salmon	SRSS	1988	492	0	19	49	0	0	0.00	0	0	0.14
MFBIG	Big	Middle Fork Salmon	SRSS	1989	146	0	0	0	0	0	0.00	0	0	0.10
MFBIG	Big	Middle Fork Salmon	SRSS	1990	97	0	0	0	0	0	0.00	0	0	0.12
MFBIG	Big	Middle Fork Salmon	SRSS	1991	63	0	0	0	0	0	0.00	0	0	0.10
MFBIG	Big	Middle Fork Salmon	SRSS	1992	107	0	19	9	0	0	0.00	0	0	0.08
MFBIG	Big	Middle Fork Salmon	SRSS	1993	273	1	5	21	0	0	0.00	0	0	0.07
MFBIG	Big	Middle Fork Salmon	SRSS	1994	14	0	0	0	0	0	0.00	0	0	0.10
MFBIG	Big	Middle Fork Salmon	SRSS	1995	9	0	0	0	0	0	0.00	0	0	0.05
MFBIG	Big	Middle Fork Salmon	SRSS	1996	4	0	0	0	0	0	0.00	0	0	0.05
MFBIG	Big	Middle Fork Salmon	SRSS	1997	160	0	0	0	0	0	0.00	0	0	0.07
MFBIG	Big	Middle Fork Salmon	SRSS	1998	73	0	0	0	0	2	0.00	0	0	0.06
MFBIG	Big	Middle Fork Salmon	SRSS	1999	48	0	1	0	0	2	0.00	0	0	0.04
MFBIG	Big	Middle Fork Salmon	SRSS	2000	63	0	0	0	0	0	0.00	0	0	0.06
MFBIG	Big	Middle Fork Salmon	SRSS	2001	682	1	47	1	0	0	0.00	0	0	0.15
MFBIG	Big	Middle Fork Salmon	SRSS	2002	551	0	14	19	0	0	0.00	0	0	0.13
MFBIG	Big	Middle Fork Salmon	SRSS	2003	438	0	7	3	0	0	0.00	0	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	2004	243	0	18	6	0	0	0.00	0	0	0.11
MFBIG	Big	Middle Fork Salmon	SRSS	2005	68	1	3	2	0	0	0.00	0	0	0.08
MFBIG	Big	Middle Fork Salmon	SRSS	2006	43	0	1	2	0	1	0.00	0	0	0.08
MFBIG	Big	Middle Fork Salmon	SRSS	2007	97	3	5	3	0	13	0.00	0	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	2008	204	0	5	2	0	0	0.00	0	0	0.15
MFBIG	Big	Middle Fork Salmon	SRSS	2009	448	0	0	0	0	0	0.00	0	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	2010	224	2	31	5	1	0	1.00	1	0	0.15
MFBIG	Big	Middle Fork Salmon	SRSS	2011	297	9	30	28	1	35	0.03	1	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	2012	385	4	63	38	0	60	0.00	0	0	0.11
MFBIG	Big	Middle Fork Salmon	SRSS	2013	195	18	29	11	0	60	0.00	0	0	0.09
MFBIG	Big	Middle Fork Salmon	SRSS	2014	287	13	75	6	0	94	0.00	0	0	0.13
MFBIG	Big	Middle Fork Salmon	SRSS	2015	253	0	8	1	0	0	0.00	0	0	0.13
MFBIG	Big	Middle Fork Salmon	SRSS	2016	214	0	0	0	0	0	0.00	0	0	0.11
